+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[18].tree_reg[18][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[48].column_tree/genblk2[1].genblk1[6].tree_reg[6][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][27]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[22].column_tree/genblk2[1].genblk1[5].tree_reg[5][26]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[19].tree_reg[19][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[44].column_tree/genblk2[1].genblk1[4].tree_reg[4][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[11].column_tree/genblk2[2].genblk1[20].tree_reg[20][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[19].tree_reg[19][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[14].column_tree/genblk2[1].genblk1[6].tree_reg[6][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[46].column_tree/genblk2[1].genblk1[5].tree_reg[5][24]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][21]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[55].column_tree/genblk2[1].genblk1[4].tree_reg[4][24]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[19].tree_reg[19][20]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[46].column_tree/genblk2[1].genblk1[5].tree_reg[5][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[35].column_tree/genblk2[1].genblk1[5].tree_reg[5][11]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[5].column_tree/genblk2[2].genblk1[21].tree_reg[21][19]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[25].tree_reg[25][25]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[11].column_tree/genblk2[2].genblk1[20].tree_reg[20][24]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[55].column_tree/genblk2[1].genblk1[4].tree_reg[4][21]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[21].tree_reg[21][26]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[20].tree_reg[20][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[20].tree_reg[20][17]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[16].tree_reg[16][10]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[11].column_tree/genblk2[2].genblk1[20].tree_reg[20][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[16].tree_reg[16][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[20].tree_reg[20][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[55].column_tree/genblk2[1].genblk1[4].tree_reg[4][26]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[48].column_tree/genblk2[1].genblk1[6].tree_reg[6][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[15].column_tree/genblk2[2].genblk1[23].tree_reg[23][14]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[46].column_tree/genblk2[1].genblk1[5].tree_reg[5][23]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[21].tree_reg[21][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[30].column_tree/genblk2[2].genblk1[28].tree_reg[28][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[14].column_tree/genblk2[1].genblk1[6].tree_reg[6][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[19].column_tree/genblk2[1].genblk1[4].tree_reg[4][13]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][24]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[48].column_tree/genblk2[1].genblk1[6].tree_reg[6][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[25].tree_reg[25][27]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[21].tree_reg[21][17]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[55].column_tree/genblk2[1].genblk1[4].tree_reg[4][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[11].column_tree/genblk2[2].genblk1[20].tree_reg[20][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[18].tree_reg[18][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[30].tree_reg[30][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[14].column_tree/genblk2[1].genblk1[6].tree_reg[6][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[23].column_tree/genblk2[2].genblk1[25].tree_reg[25][17]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[16].tree_reg[16][11]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[21].column_tree/genblk2[2].genblk1[23].tree_reg[23][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[19].tree_reg[19][26]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[46].column_tree/genblk2[1].genblk1[5].tree_reg[5][27]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][22]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[29].column_tree/genblk2[2].genblk1[21].tree_reg[21][23]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[19].tree_reg[19][13]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[38].column_tree/genblk2[1].genblk1[4].tree_reg[4][25]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[30].tree_reg[30][15]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[42].column_tree/genblk2[1].genblk1[4].tree_reg[4][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[29].column_tree/genblk2[2].genblk1[21].tree_reg[21][16]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[21].tree_reg[21][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[20].tree_reg[20][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[29].column_tree/genblk2[2].genblk1[21].tree_reg[21][17]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[55].column_tree/genblk2[1].genblk1[4].tree_reg[4][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][19]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[25].tree_reg[25][26]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[44].column_tree/genblk2[1].genblk1[6].tree_reg[6][21]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[35].column_tree/genblk2[1].genblk1[5].tree_reg[5][9]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[19].tree_reg[19][24]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[22].tree_reg[22][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[19].tree_reg[19][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[23].column_tree/genblk2[2].genblk1[25].tree_reg[25][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[5].column_tree/genblk2[2].genblk1[21].tree_reg[21][14]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[27].tree_reg[27][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[20].tree_reg[20][13]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[46].column_tree/genblk2[1].genblk1[5].tree_reg[5][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[25].tree_reg[25][24]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[15].column_tree/genblk2[2].genblk1[20].tree_reg[20][25]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[19].tree_reg[19][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[28].tree_reg[28][14]/D|
